0.0005214,0.0011623,0.0015974,0.0021127,0.0026684,0.0031296,0.0035861,0.0040467,0.0044731,0.0049261,0.00534,0.0057444,0.0061609,0.0065618,0.0069295,0.0073719,0.007766,0.0082473,0.0086288,0.0090453,0.0095473,0.0100576,0.0104573,0.0109898,0.0113575,0.0118015,0.0122161,0.0126891,0.0131797,0.0137016,0.0143543,0.0149586,0.0155975,0.0167787,0.017498,0.0187019,0.0192164,0.0207435,0.0212457,0.0218443,0.0222168,0.0226056,0.0230357,0.0234691,0.0239498,0.0243494,0.024803,0.0252866,0.0257777,0.0261931,0.0266207,0.026999,0.0274901,0.0279288,0.0283776,0.0289533,0.0295029,0.0299334,0.0304265,0.0309103,0.031394,0.0319669,0.0324109,0.0329269,0.0333722,0.0338195,0.0342569,0.0347322,0.0352997,0.0357263,0.036145,0.0366526,0.0370469,0.0374072,0.0377671,0.0381334,0.0386932,0.0391601,0.0395615,0.0401124,0.0406781,0.0412331,0.0417879,0.0422484,0.0427484,0.043143,0.0435838,0.0439824,0.0444336,0.044821,0.0452181,0.0457335,0.0461294,0.0465842,0.0471164,0.0475552,0.04801,0.0484834,0.0488699,0.0492892,
0.0497456,0.0501178,0.0505847,0.0510274,0.0515055,0.0521095,0.0524981,0.0529793,0.0534101,0.0538491,0.0542874,0.0547463,0.0552276,0.0557058,0.0562418,0.0566778,0.0571376,0.058089,0.0592354,0.0597311,0.0601901,0.060683,0.0612079,0.0616762,0.0621854,0.0626003,0.0630076,0.0634951,0.0639314,0.0643199,0.0650003,0.0654349,0.0664718,0.0669642,0.0673553,0.0678456,0.0682475,0.0686571,0.0690981,0.069479,0.0699489,0.0703886,0.0709532,0.0714206,0.0718588,0.0723611,0.0730256,0.0734361,0.0738632,0.0743158,0.0747827,0.0752348,0.0757512,0.0762601,0.076729,0.0771738,0.0776617,0.0780437,0.0785225,0.0789817,0.0793959,0.0798368,0.0802585,0.0807432,0.0811807,0.0816098,0.0820864,0.0824731,0.0829357,0.0833369,0.0837663,0.0841388,0.0846295,0.0851016,0.0857307,0.0861839,0.0866929,0.0872309,0.0878523,0.0883263,0.0888351,0.0892441,0.0896706,0.0901063,0.0905026,0.0908881,0.0914084,0.0918788,0.0923741,0.0928662,0.0933178,0.0937501,0.0942431,0.0946914,0.0951604,0.095608,0.0961014,0.0964951,0.0969381,0.0974793,
0.0981534,0.0986905,0.0991694,0.0996012,0.1000666,0.1005083,0.1008706,0.1017481,0.1022297,0.102674,0.1031507,0.1036229,0.103995,0.1043937,0.1047778,0.1052472,0.1056869,0.1060916,0.1064678,0.1068795,0.1073399,0.1078672,0.1083156,0.108742,0.1092477,0.1097744,0.1108532,0.1120584,0.1134074,0.114026,0.1148184,0.1159495,0.1166112,0.1171188,0.117664,0.1189528,0.1194311,0.1198913,0.120358,0.1209188,0.1214423,0.1220411,0.1225836,0.1230981,0.1236213,0.124103,0.1247077,0.1251929,0.1256363,0.1261656,0.1265869,0.1270327,0.1274421,0.1278444,0.1283566,0.1288408,0.1292995,0.1296896,0.1302611,0.1306854,0.1311521,0.1315105,0.13201,0.1325076,0.1329119,0.1333652,0.1338872,0.1342959,0.1346966,0.1351092,0.1355197,0.1359405,0.136406,0.1368869,0.1373502,0.1378083,0.1382666,0.138709,0.1392146,0.1396098,0.1401562,0.1406165,0.1411372,0.1416357,0.1421113,0.1425079,0.142988,0.143488,0.1440045,0.144598,0.145186,0.1456893,0.1461711,0.1465968,0.1470723,0.1475991,0.1480237,0.1484502,0.1489635,0.1493941,
0.1499005,0.150343,0.1507763,0.1512356,0.1517435,0.152195,0.1526223,0.1531111,0.153629,0.153997,0.1544041,0.1549847,0.1554143,0.1558511,0.156299,0.156681,0.1571116,0.1574943,0.1579658,0.1585207,0.158884,0.1593544,0.1597658,0.1602652,0.160703,0.1611859,0.1615816,0.1620044,0.1624822,0.1629568,0.1634604,0.163961,0.164403,0.1648797,0.1654016,0.1659915,0.1664243,0.1668773,0.1672857,0.1677306,0.1682204,0.1693549,0.1698376,0.1703575,0.1707783,0.1711931,0.171673,0.1721103,0.1726547,0.1730748,0.1735494,0.1740579,0.1746423,0.1750801,0.1754807,0.1759967,0.1763928,0.1767619,0.1771875,0.1776238,0.1780431,0.1784773,0.1799074,0.1805691,0.1811181,0.1818819,0.1823998,0.1831981,0.1842589,0.1852777,0.185941,0.1871436,0.1875929,0.188146,0.1885927,0.1891091,0.1896325,0.1900584,0.1905143,0.19099,0.1913994,0.1918484,0.1923775,0.1928167,0.1932786,0.1936434,0.1940754,0.1945104,0.1949469,0.1953274,0.1958309,0.1962342,0.1966425,0.1970982,0.1975346,0.1979862,0.1985136,0.198958,0.1993562,0.1997969,
0.2002501,0.2007149,0.20121,0.2016488,0.2020682,0.2025766,0.2029912,0.2035637,0.204052,0.2044579,0.204824,0.2053103,0.2057974,0.2062594,0.2067358,0.207296,0.2079565,0.2083502,0.2088265,0.2092822,0.2099073,0.2103606,0.2107837,0.2112634,0.2117938,0.2122964,0.2128092,0.2132607,0.2139926,0.2145614,0.215572,0.2160936,0.2165667,0.2171604,0.2176892,0.2180787,0.2184899,0.2189365,0.2194102,0.2198352,0.2202822,0.2207303,0.2211195,0.2215753,0.222015,0.222506,0.2229462,0.2234387,0.2239221,0.224329,0.2247232,0.2252269,0.225644,0.2260711,0.2265153,0.226971,0.2273137,0.227727,0.2281236,0.2285458,0.2289452,0.2295088,0.2299491,0.2307685,0.2315665,0.2320721,0.2325141,0.2329506,0.2334095,0.2338071,0.2343215,0.2347801,0.2351401,0.2355467,0.2359462,0.2363739,0.23675,0.2371515,0.2376587,0.2380328,0.2384979,0.2390118,0.2394724,0.2398701,0.2403557,0.2407497,0.2412058,0.2416153,0.2420593,0.2425857,0.2431157,0.2436029,0.244064,0.2445966,0.2450426,0.2455521,0.2460362,0.246588,0.2477421,0.2488509,
